iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
0,13.615372657775879,76.5989087115401,130.46368706403553,1107.4173600304182,-13.897995049334257,2.5,178.76318644705196,0.05,0.058493852615356445,1.4018034934997559,0.025372623,0.040677555,76.5989087115401,2.5,40000,2.375628709793091,0.8683231928462289,0.4905294723720927,72.26282899125805,4.0
1,13.656409740447998,67.78634394746521,96.11349065412875,840.7239720862201,-12.62322111241426,1.0,180.793453163109,0.05,0.05781960487365723,1.3759078979492188,0.025110386,0.033618785,75.71765223513262,1.0,40000,2.4572319984436035,0.6066095046312081,0.3842613507216729,118.32463061882703,8.0
2,13.664885997772217,81.04408780745784,135.2823337656344,1071.7632777734066,-9.60977371408332,3.0,192.92884624191748,0.05,0.06380987167358398,1.3913979530334473,0.025074955,0.034355596,76.25029579236515,3.0,40000,2.4679689407348633,0.6211941968917999,0.45826089125659947,71.90537377523613,0.0
3,13.544179677963257,70.7294824222852,110.90779362880141,1051.8083696412357,-17.839258214975214,2.0,165.17790112703085,0.05,0.06008791923522949,1.3943977355957031,0.025002973,0.041014068,75.69821445535716,2.0,40000,2.4698574542999268,0.6474842822217184,0.4709643304128211,68.41376498884445,0.0
4,13.637189388275146,92.37638851499294,158.75155847857442,1221.687374457551,-6.937094955419744,3.5,183.39387657713687,0.05,0.06060600280761719,1.389432668685913,0.02512417,0.034704138,77.36603186132075,3.5,40000,2.5182647705078125,0.5525687684524639,0.4431751626405633,122.73365039433305,8.0
5,13.508581399917603,89.15369069104501,144.948690278882,1193.7489839053715,-9.290896727818838,3.5,181.98714640454534,0.05,0.07070517539978027,1.3891067504882812,0.024901723,0.03583589,78.54479774429318,3.5,40000,2.5029964447021484,0.6245918141404507,0.4639661647732112,143.29302219686855,8.0
6,13.755024433135986,89.24441538291933,133.26544634206968,1192.4506384087258,-6.313535940496189,2.5,189.4036560645417,0.05,0.05902743339538574,1.3832180500030518,0.025178375,0.033538815,79.61475950815579,2.5,40000,2.497769355773926,0.6343426547319115,0.46113095862130143,151.4924384376977,12.0
7,13.635446786880493,108.42939991352527,176.87336277888915,1528.4337925461725,-8.527924779073762,5.0,180.8156275754915,0.05,0.06409049034118652,1.4036636352539062,0.024855932,0.03716559,82.49622354869273,5.0,40000,2.467693567276001,0.644405907226452,0.503639880967209,140.52124754347005,12.0
8,13.854108095169067,114.40862347506416,165.71739936227897,1048.2898125470808,-14.26609108212013,6.5,184.85354309822748,0.05,0.06263971328735352,1.3989489078521729,0.024955854,0.03420657,85.68746354132986,6.5,40000,2.4708926677703857,0.5743276121496519,0.4629917775174133,146.93631407896845,8.0
9,13.661002159118652,100.28057181407814,160.5539108852428,1326.1446879200769,-8.222028186888396,4.0,176.99783841743889,0.05,0.06657099723815918,1.407285213470459,0.025199613,0.035853554,87.1467743686047,4.0,40000,2.474156141281128,0.5995453901258206,0.38901263186233387,90.13111983289187,0.0
10,13.66159963607788,108.19069633133648,178.94228230801005,1535.4218932520546,-9.045644947224352,6.5,191.5432245947272,0.05,0.06854939460754395,1.396888017654419,0.025150724,0.034335673,89.25116656487788,6.5,40000,2.487294912338257,0.5736104428125772,0.45184646009782425,96.28332139782935,4.0
11,13.514053344726562,102.35987589252198,158.47717344858762,1154.3517595361186,-10.58398229476031,5.5,180.49390546167314,0.05,0.060480356216430664,1.3994123935699463,0.025260458,0.034637965,90.5620374976423,5.5,40000,2.444613456726074,0.6955749412601606,0.4524292854244936,173.74416789211335,8.0
12,13.75710129737854,143.91837110251168,212.76029255733957,1337.3818465074035,-10.415733646032955,8.5,177.94613401537336,0.05,0.06016397476196289,1.3818750381469727,0.025021693,0.036229752,95.89767085812925,8.5,40000,2.501865863800049,0.5391536130492817,0.419111084270933,234.72125172528365,8.0
13,13.884518384933472,168.8061947898685,261.5351777780669,1280.6788692165542,-16.137730189687964,13.0,181.64115207694482,0.05,0.058562517166137695,1.3904175758361816,0.025002528,0.0354437,103.18852325130317,13.0,40000,2.4669015407562256,0.5622830896292569,0.42066987362180464,192.39003722430175,20.0
14,13.76427960395813,186.64030583876195,275.3300760676117,1358.5838804395373,-11.003189127828236,16.5,204.2802954801212,0.05,0.059961795806884766,1.387739658355713,0.024869638,0.030934326,111.53370151004906,16.5,40000,2.4947211742401123,0.4759413559929293,0.3766008519651243,237.39177408555383,8.0
15,13.738539218902588,170.29339050232682,256.7005904206742,1563.343920413886,-11.805788094896858,14.0,196.1354404161367,0.05,0.0599672794342041,1.380293607711792,0.025238017,0.03202538,117.40967040927683,14.0,40000,2.501744508743286,0.5572941954953132,0.4087741924607189,305.0540686046815,12.0
16,14.105857372283936,187.95351900574457,260.67857667102766,1252.5757303138691,-11.416246333424334,17.0,186.6172221465618,0.05,0.060672760009765625,1.3917181491851807,0.025183387,0.03377468,124.4640552689236,17.0,40000,2.488889217376709,0.50182333822965,0.3553549948099556,425.63885291449265,28.0
17,13.888916254043579,182.68295546476628,332.27746211804674,2978.843683775314,-12.54601546035372,14.0,195.2866286750033,0.05,0.0665888786315918,1.4176132678985596,0.02527239,0.033557124,130.28594528850786,14.0,40000,2.473025321960449,0.581470246477563,0.4164383985291798,440.68467284270986,36.0
18,13.735355377197266,291.9535340710581,427.3083179665337,2103.561820567243,-7.6996153993132515,24.5,190.03372130849758,0.05,0.061933279037475586,1.409390926361084,0.024874765,0.03474275,146.45270416676289,24.5,40000,2.499101161956787,0.5150696529928191,0.37764006473687844,386.1016126428142,24.0
19,13.736805200576782,291.41893118964487,452.06945229490094,2533.0728698794146,-11.584718675013642,24.5,195.2069863567398,0.05,0.06618428230285645,1.4038496017456055,0.02469938,0.032025114,160.9493268690511,24.5,40000,2.472036361694336,0.4116806474338192,0.3256214263741196,458.39531119489357,28.0
20,14.069664716720581,346.09890831393517,452.907058108156,2925.0025028509676,-5.926454579957061,32.0,190.87754827852356,0.05,0.0723714828491211,1.3740546703338623,0.025303952,0.032934245,179.46428501353952,32.0,40000,2.522804021835327,0.5000385662313576,0.3340785490095079,458.2123082111239,24.0
21,13.986376285552979,446.3700754896158,578.8709300373423,2718.6192826506685,-15.789075669623221,36.5,197.4896084856803,0.05,0.05939364433288574,1.388442039489746,0.025015818,0.031900734,206.15486406114715,36.5,40000,2.484461545944214,0.39304721656235736,0.29151144559108655,537.1450668588507,24.0
22,13.866178512573242,404.90837783936144,531.1039087851018,2487.207102835087,-18.53732932717448,34.0,175.51055784155992,0.05,0.058690786361694336,1.372410535812378,0.025195312,0.035696328,226.03021543896858,34.0,40000,2.460709571838379,0.347047128576632,0.279247922671751,642.2734271660654,44.0
23,13.873749732971191,435.71723397488597,556.5870451438841,2518.4697886651093,-5.947113264963847,39.0,184.08290475199092,0.05,0.059102773666381836,1.398256778717041,0.02533202,0.034114536,246.99891729256032,39.0,40000,2.44437313079834,0.42166073200866905,0.3309825201028944,881.4803483514661,60.0
24,14.206300020217896,569.9509020518186,623.6939488267102,2443.443328678534,-9.343400328302664,49.0,191.06104164263826,0.05,0.059610605239868164,1.3954110145568848,0.02493856,0.033155225,279.29411576848617,49.0,40000,2.446228504180908,0.3369600375764658,0.28492198100798916,879.7462777374319,56.0
25,13.981766700744629,600.1024883037692,687.110739694192,2753.8291239087525,-5.603390251514816,49.0,200.2015233126787,0.05,0.06007790565490723,1.379758358001709,0.025154978,0.031570885,311.37495302201444,49.0,40000,2.4555959701538086,0.36253830295411693,0.2873326964173476,790.4549099075413,60.0
26,13.982715368270874,639.5664686458167,656.6409200377669,3257.138072227215,-11.921181228399664,53.5,191.95800002087483,0.05,0.06691241264343262,1.3630709648132324,0.024961956,0.032529704,344.19410458439467,53.5,40000,2.4691340923309326,0.3587445337822073,0.267248710394018,952.432168692859,60.0
27,14.632864713668823,754.1200025353764,709.3747874272956,2621.827386164374,-5.216807967745833,56.0,185.05798417732436,0.05,0.05871295928955078,1.3821024894714355,0.025135204,0.033547916,385.18669437949285,56.0,40000,2.491795539855957,0.3051867365669931,0.2339721151216224,990.815369367129,72.0
28,13.978747606277466,720.3047662277511,705.3630084229505,2687.838649682468,-13.845384465421569,56.5,181.62727512168814,0.05,0.0650937557220459,1.3961868286132812,0.024903864,0.03385285,418.6985015643187,56.5,40000,2.5137693881988525,0.27506802905233524,0.23337122337617922,1142.5199188305328,80.0
29,13.982905864715576,917.1729582058899,797.6365069725169,3691.1254340335904,-5.2794208205090944,66.0,190.37613516061174,0.05,0.07167172431945801,1.3902642726898193,0.024992786,0.032727733,468.5459472284758,66.0,40000,2.5504941940307617,0.2383569831460399,0.18905874472169712,908.1267581336733,80.0
30,13.8579261302948,881.8670093324882,751.1767684101798,2962.6880292051433,-5.51568871937436,64.0,176.29096379735103,0.05,0.0608830451965332,1.3704156875610352,0.025346372,0.035206288,509.87805343887703,64.0,40000,2.529914617538452,0.2581445182017029,0.19650444586929652,1108.4711378161364,76.0
31,14.223771095275879,1010.1693424375139,758.5195705826892,3604.6884895232806,-9.259710275537667,74.0,184.33105499839795,0.05,0.0617215633392334,1.40081787109375,0.025301598,0.03347703,559.9071823387408,74.0,40000,2.5071752071380615,0.2081153390581765,0.16730590167355913,1041.5341634470847,72.0
32,14.419967412948608,1142.4105029056075,808.6853474781167,2953.0811383167706,-5.686202682287105,75.0,184.27958879185536,0.05,0.05660533905029297,1.3890128135681152,0.024933422,0.033487972,618.1575143954275,75.0,40000,2.5302093029022217,0.1852941415659964,0.15015859567298293,1183.7810297837807,84.0
33,14.381491899490356,1179.0058981204775,817.4707662285908,3750.4222301841555,-9.078833219063386,73.5,179.37650438563708,0.05,0.0624544620513916,1.3786423206329346,0.025033582,0.034607194,674.2423527679325,73.5,40000,2.5261056423187256,0.17843937301968632,0.14055770997492373,1312.8573162729344,88.0
34,14.614560842514038,1311.9282827880888,870.0389237850625,3286.358700966069,-5.872448166028722,77.0,180.2849099244885,0.05,0.0647273063659668,1.3840959072113037,0.025199054,0.03422593,738.0109457699482,77.0,40000,2.5163655281066895,0.17453864104358474,0.13130094766303146,1653.3710942360206,88.0
35,14.506221055984497,1489.6872479669466,893.5937301727064,3732.3118575627605,-4.864334325296449,80.5,190.06691162194466,0.05,0.06202983856201172,1.3907103538513184,0.024930786,0.03231144,813.178575989648,80.5,40000,2.482165575027466,0.155401451443543,0.12373687298409812,1685.8073755615376,92.0
36,14.6508047580719,1545.9438424407076,1005.1548470234567,3967.6292750065422,-8.708258756355017,79.0,183.43272340870286,0.05,0.05720663070678711,1.3848450183868408,0.025263492,0.032526094,886.455102634754,79.0,40000,2.413602352142334,0.15171860580083676,0.12263180228116217,1552.240867473322,96.0
37,14.56024718284607,1540.8435304213594,1007.9866089281404,3848.56935624614,-5.399063935489335,79.5,181.61720831532105,0.05,0.060591697692871094,1.3890509605407715,0.025140945,0.03351126,951.8939454134146,79.5,40000,2.4714841842651367,0.15476113174220352,0.12791431736738193,1996.8951999418357,100.0
38,14.645624876022339,1702.065710883259,932.9753093048664,3959.4375672403935,-11.361669353919062,86.5,190.28419738265848,0.05,0.06905889511108398,1.3943030834197998,0.02505112,0.032552715,1026.911121960399,86.5,40000,2.726048707962036,0.13818420983384602,0.10763108320875271,1841.7201097395687,96.0
39,16.271888971328735,1906.1936436175038,1032.2928171858414,3809.2188106970157,-5.953810913058323,84.5,175.71477093293416,0.05,0.06518793106079102,1.4277822971343994,0.02519594,0.03503538,1114.8393741261095,84.5,40000,2.613311290740967,0.11772392798423235,0.08932725762438651,1892.283697820508,96.0
40,15.9485445022583,2089.665450291613,892.208996142807,3824.5658336104616,-5.253254165581756,92.5,184.7173310926024,0.05,0.06609630584716797,1.5034384727478027,0.024867503,0.03340586,1212.32198174266,92.5,40000,2.6487722396850586,0.08603505760958197,0.06967165412653237,1836.532632889124,96.0
41,15.366761207580566,1967.218812392494,995.8417299874266,3949.4450789589728,-9.94847726903606,90.0,188.39078777518026,0.05,0.060991525650024414,1.4172873497009277,0.025121443,0.032416705,1287.8116648076434,90.0,40000,2.6019723415374756,0.10189372244545016,0.08612715902885683,2246.9830048886565,100.0
42,16.138843536376953,2160.832925716635,1023.8569028073402,4106.097917591688,-11.987842452328227,88.5,172.55547865499554,0.05,0.06613874435424805,1.4414701461791992,0.02533972,0.035923716,1375.1137908985427,88.5,40000,2.56501841545105,0.09416629976121585,0.07575892519245227,1995.5575726274776,100.0
43,15.306897163391113,2131.619303977873,1008.2342409067111,4178.176945467187,-5.882558787343769,90.5,193.59021533224595,0.05,0.06711888313293457,1.4123620986938477,0.02523469,0.032460734,1450.7643422064757,90.5,40000,2.5681326389312744,0.09902097315733122,0.07906623160260566,2147.548814667729,100.0
44,15.489664316177368,2341.402504797339,956.1879277979167,4224.520258382049,-6.662346088915681,92.5,201.65658607378492,0.05,0.059464216232299805,1.4355320930480957,0.025072178,0.03089759,1539.828158465562,92.5,40000,2.5520639419555664,0.08327113611781521,0.06977451611582916,2339.5975716966077,100.0
45,14.968136310577393,2315.47820295335,924.2862355038235,4222.81348755267,-5.104901587156267,92.0,191.0463585504173,0.05,0.06106281280517578,1.4037787914276123,0.025362162,0.032556493,1617.3931629143408,92.0,40000,2.51147198677063,0.07320577694026693,0.06082154830835372,2308.6615882009646,96.0
46,14.92380976676941,2441.8774473653307,1082.8119486384232,4328.807020946999,-5.170510224354338,90.0,184.34040482336664,0.05,0.06168627738952637,1.3918566703796387,0.025343847,0.03263572,1699.84159135944,90.0,40000,2.4779975414276123,0.07740375864344236,0.06318951038247297,2421.2242052483825,96.0
47,14.84848165512085,2408.3865932196713,1064.8830652868503,4139.119983923089,-5.542565878527583,90.0,188.36539688998332,0.05,0.060582637786865234,1.3929195404052734,0.025031297,0.032634646,1770.6960915454633,90.0,40000,2.497826099395752,0.07689803497926162,0.06498056269614723,2615.812749940468,100.0
48,14.738504409790039,2419.016684426964,1120.5500354642102,4309.432346312446,-4.400250417254087,88.5,173.18111986456918,0.05,0.06396698951721191,1.407625436782837,0.024914961,0.03488008,1835.5281508336134,88.5,40000,2.478072166442871,0.08710695470221813,0.07054167385966607,2676.7699244665537,100.0
